type,input_type,time_ms,key
keyup,space,237989.712,Key.space
keydown,other,238811.092,n
keyup,other,238859.117,n
keydown,other,239056.254,Key.backspace
keyup,other,239107.933,Key.backspace
keydown,other,239242.059,o
keyup,other,239278.203,o
keydown,other,239301.019,n
keyup,other,239397.260,n
keydown,other,239662.642,n
keyup,other,239730.966,n
keydown,other,239931.859,Key.backspace
keyup,other,239991.998,Key.backspace
keydown,other,240079.345,Key.backspace
keyup,other,240123.366,Key.backspace
keydown,other,240247.391,i
keyup,other,240290.161,i
keydown,other,240380.973,n
keyup,other,240456.699,n
keydown,space,240457.642,Key.space
keyup,space,240539.408,Key.space
keydown,other,240540.841,a
keyup,other,240672.866,a
keydown,space,240765.082,Key.space
keyup,space,240838.806,Key.space
keydown,other,240889.627,o
keyup,other,240947.411,o
keydown,other,241115.101,f
keyup,other,241189.832,f
keydown,other,241413.364,n
keyup,other,241481.395,n
keydown,other,241672.512,Key.backspace
keyup,other,241734.259,Key.backspace
keydown,other,241823.597,Key.backspace
keyup,other,241883.667,Key.backspace
keydown,other,241997.805,i
keyup,other,242050.053,i
keydown,other,242143.426,n
keyup,other,242205.834,n
keydown,space,242239.437,Key.space
keyup,space,242315.724,Key.space
keydown,other,242461.969,s
keyup,other,242561.799,s
keydown,other,242739.221,a
keyup,other,242834.264,a
keydown,other,242979.266,c
keyup,other,243083.287,c
keydown,space,243107.203,Key.space
keyup,space,243189.661,Key.space
keydown,other,243283.508,m
keyup,other,243347.394,m
keydown,other,243623.205,e
keyup,other,243724.533,e
keydown,other,243806.503,s
keyup,other,243942.637,s
keydown,other,244056.595,r
keyup,other,244156.454,r
keydown,other,244162.403,s
keyup,other,244182.350,e
keydown,space,244352.140,Key.space
keyup,space,244432.106,Key.space
keydown,other,244551.376,u
keyup,other,244615.419,u
keydown,other,244774.780,p
keyup,other,244818.587,p
keydown,other,245393.454,,
keyup,other,245446.262,,
keydown,space,245462.170,Key.space
keyup,space,245490.170,Key.space
keydown,other,245530.671,t
keyup,other,245642.436,t
keydown,other,245846.905,i
keyup,other,245905.664,i
keydown,other,245925.098,s
keydown,space,245989.772,Key.space
keyup,other,245997.859,s
keyup,space,246041.826,Key.space
keydown,other,246105.882,p
keyup,other,246181.787,p
keydown,other,246261.884,o
keyup,other,246274.084,r
keydown,other,246414.323,j
keyup,other,246474.059,j
keydown,other,246478.134,c
keyup,other,246518.167,e
keydown,other,246645.229,t
keydown,space,246693.727,Key.space
keyup,other,246713.373,t
keyup,space,246761.146,Key.space
keydown,other,248899.368,b
keyup,other,249015.299,b
keydown,other,249035.876,i
keyup,other,249047.274,u
keydown,other,249191.890,l
keyup,other,249263.946,l
keydown,other,249289.809,s
keyup,other,249356.579,d
keydown,space,249363.851,Key.space
keyup,space,249472.401,Key.space
keydown,other,249484.096,i
keyup,other,249507.861,i
keydown,other,250056.433,Key.backspace
keyup,other,250111.247,Key.backspace
keydown,other,250580.211,a
keyup,other,250680.164,a
keydown,space,250741.759,Key.space
keydown,other,250778.593,Key.shift
keyup,space,250809.873,Key.space
keyup,other,250925.840,L
keydown,other,251009.970,L
keyup,other,251056.370,L
keydown,other,251134.008,M
keyup,other,251197.860,M
keydown,space,251256.357,Key.space
keyup,space,251341.765,Key.space
keydown,other,251723.377,j
keyup,other,251768.640,j
keydown,other,251839.386,u
keyup,other,251923.087,u
keydown,other,252018.654,g
keyup,other,252105.727,g
keydown,space,252182.768,Key.space
keyup,space,252266.604,Key.space
keydown,other,252540.630,w
keyup,other,252632.795,w
keydown,other,252658.457,h
keyup,other,252705.829,h
keydown,other,252809.733,i
keyup,other,252873.747,i
keydown,other,252881.785,c
keyup,other,253017.983,c
keydown,space,253057.803,Key.space
keyup,space,253157.795,Key.space
keydown,other,255842.231,i
keyup,other,255874.038,i
keydown,other,255990.494,m
keyup,other,256046.421,m
keydown,other,256122.983,i
keyup,other,256172.670,i
keydown,other,256243.761,t
keyup,other,256336.073,t
keydown,other,256442.767,t
keyup,other,256578.793,t
keydown,other,256689.794,s
keydown,space,256757.948,Key.space
keyup,other,256774.356,s
keyup,space,256857.917,Key.space
keydown,other,258889.674,a
keyup,other,258972.410,a
keydown,other,258999.670,d
keyup,other,259027.740,n
keydown,space,259091.733,Key.space
keyup,space,259167.851,Key.space
keydown,other,259193.924,s
keyup,other,259294.009,s
keydown,other,259310.776,c
keyup,other,259410.534,c
keydown,other,259498.649,l
keyup,other,259558.374,l
keydown,other,259605.726,e
keydown,space,259730.568,Key.space
keyup,other,259734.698,e
keyup,space,259862.599,Key.space
keydown,other,259916.966,h
keyup,other,259965.571,h
keydown,other,260016.836,u
keyup,other,260084.610,u
keydown,other,260190.980,m
keyup,other,260242.876,m
keydown,other,260323.304,n
keyup,other,260340.889,a
keydown,space,260406.931,Key.space
keyup,space,260475.073,Key.space
keydown,other,260514.145,r
keyup,other,260610.352,r
keydown,other,260711.982,v
keyup,other,260792.087,v
keydown,other,260816.644,i
keyup,other,260876.599,i
keydown,other,260891.477,e
keyup,other,260996.568,e
keydown,other,261119.098,s
keydown,space,261207.244,Key.space
keyup,other,261211.020,s
keydown,other,261256.530,o
keyup,space,261275.039,Key.space
keyup,other,261310.959,o
keydown,other,261342.841,f
keydown,space,261430.756,Key.space
keyup,other,261442.840,f
keyup,space,261514.999,Key.space
keydown,other,261539.157,s
keyup,other,261634.043,s
keydown,other,261744.522,a
keyup,other,261839.235,a
keydown,other,261989.881,c
keyup,other,262066.700,c
keydown,space,262100.705,Key.space
keyup,space,262189.621,Key.space
keydown,other,262461.350,Key.backspace
keyup,other,262523.280,Key.backspace
keydown,other,262661.129,h
keyup,other,262725.082,h
keydown,space,262725.809,Key.space
keyup,space,262793.238,Key.space
keydown,other,262801.177,r
keyup,other,262893.223,r
keydown,other,263017.645,l
keyup,other,263072.318,l
keydown,other,263562.622,v
keyup,other,263650.743,v
keydown,other,263694.699,n
keyup,other,263714.908,a
keydown,other,263791.656,c
keyup,other,263889.755,c
keydown,other,263959.811,.
keyup,other,263974.055,e
keydown,other,264314.463,Key.enter
keyup,other,264382.540,Key.enter
keydown,other,265234.410,Key.cmd
keyup,other,265377.773,t
keydown,other,265850.469,s
keyup,other,265922.954,s
keydown,other,266072.100,a
keyup,other,266164.477,a
keydown,other,266311.763,c
keyup,other,266415.705,c
keydown,space,266480.850,Key.space
keyup,space,266560.579,Key.space
keydown,other,267305.133,m
keyup,other,267384.469,m
keydown,other,267431.747,a
keyup,other,267467.516,e
keydown,other,267495.371,s
keyup,other,267515.766,a
keydown,other,267649.712,u
keyup,other,267713.982,u
keydown,other,267742.678,r
keyup,other,267855.066,r
keydown,other,267872.865,m
keyup,other,267890.321,e
keydown,other,267976.830,e
keyup,other,268088.752,e
keydown,other,268140.530,t
keyup,other,268221.403,t
keydown,other,269368.367,Key.down
keyup,other,269426.990,Key.down
keydown,other,269540.243,Key.down
keyup,other,269608.346,Key.down
keydown,other,270463.321,Key.down
keyup,other,270502.023,Key.down
keydown,other,270649.110,Key.enter
keyup,other,270712.110,Key.enter
scroll,scroll_down,273273.370,dy=-1
scroll,scroll_down,273293.064,dy=-1
scroll,scroll_down,273309.246,dy=-1
scroll,scroll_down,273324.567,dy=-1
scroll,scroll_down,273341.309,dy=-1
scroll,scroll_down,273357.481,dy=-1
scroll,scroll_down,273362.501,dy=-1
scroll,scroll_down,273375.402,dy=-1
scroll,scroll_down,273380.459,dy=-1
scroll,scroll_down,273392.893,dy=-1
scroll,scroll_down,273396.361,dy=-1
scroll,scroll_down,273409.827,dy=-1
scroll,scroll_down,273416.807,dy=-1
scroll,scroll_down,273424.905,dy=-1
scroll,scroll_down,273429.073,dy=-1
scroll,scroll_down,273441.075,dy=-1
scroll,scroll_down,273445.682,dy=-1
scroll,scroll_down,273461.079,dy=-1
scroll,scroll_down,273462.870,dy=-1
scroll,scroll_down,273474.154,dy=-1
scroll,scroll_down,273479.286,dy=-1
scroll,scroll_down,273492.731,dy=-1
scroll,scroll_down,273495.712,dy=-1
scroll,scroll_down,273507.449,dy=-1
scroll,scroll_up,276389.778,dy=1
scroll,scroll_up,276416.319,dy=1
scroll,scroll_up,276441.397,dy=1
scroll,scroll_up,276458.803,dy=1
scroll,scroll_up,276474.580,dy=1
scroll,scroll_up,276491.683,dy=1
scroll,scroll_up,276507.559,dy=1
scroll,scroll_up,276525.022,dy=1
scroll,scroll_up,276541.000,dy=1
scroll,scroll_up,276551.776,dy=1
scroll,scroll_up,276559.808,dy=1
scroll,scroll_up,276568.300,dy=1
scroll,scroll_up,276576.783,dy=1
scroll,scroll_up,276584.476,dy=1
scroll,scroll_up,276593.439,dy=1
scroll,scroll_up,276601.091,dy=1
scroll,scroll_up,276610.410,dy=1
scroll,scroll_up,276618.712,dy=1
scroll,scroll_up,276626.536,dy=1
scroll,scroll_up,276634.040,dy=1
scroll,scroll_up,276642.579,dy=1
scroll,scroll_up,276650.964,dy=1
scroll,scroll_up,276659.452,dy=1
scroll,scroll_up,276668.302,dy=1
scroll,scroll_up,276677.034,dy=1
scroll,scroll_up,276684.973,dy=1
scroll,scroll_up,276692.778,dy=1
scroll,scroll_up,276702.543,dy=1
scroll,scroll_up,276726.599,dy=1
scroll,scroll_up,276759.905,dy=2
scroll,scroll_up,276809.674,dy=2
scroll,scroll_up,276826.478,dy=1
scroll,scroll_up,276868.368,dy=1
scroll,scroll_up,276909.827,dy=1
scroll,scroll_up,276959.989,dy=1
scroll,scroll_down,277892.673,dy=-1
scroll,scroll_down,277910.990,dy=-1
scroll,scroll_down,277927.624,dy=-1
scroll,scroll_down,277941.347,dy=-1
scroll,scroll_down,277958.209,dy=-1
scroll,scroll_down,277974.573,dy=-1
scroll,scroll_down,277976.328,dy=-1
scroll,scroll_down,277981.485,dy=-1
scroll,scroll_down,277991.612,dy=-1
scroll,scroll_down,277998.194,dy=-1
scroll,scroll_down,278007.706,dy=-1
scroll,scroll_down,278014.772,dy=-1
scroll,scroll_down,278024.660,dy=-1
scroll,scroll_down,278031.036,dy=-1
scroll,scroll_down,278040.768,dy=-1
scroll,scroll_down,278048.047,dy=-1
scroll,scroll_down,278058.372,dy=-1
scroll,scroll_down,278064.537,dy=-1
scroll,scroll_down,278074.246,dy=-1
scroll,scroll_down,278081.745,dy=-1
scroll,scroll_down,278091.600,dy=-1
scroll,scroll_down,278097.854,dy=-1
scroll,scroll_down,278111.019,dy=-1
click,left_click,279129.415,left
click,left_click,279146.128,left
scroll,scroll_up,280689.330,dy=1
scroll,scroll_up,280710.272,dy=1
scroll,scroll_up,280725.478,dy=2
scroll,scroll_up,280741.793,dy=2
scroll,scroll_up,280758.307,dy=2
scroll,scroll_up,280765.818,dy=1
scroll,scroll_up,280775.323,dy=1
scroll,scroll_up,280783.050,dy=1
scroll,scroll_up,280791.591,dy=2
scroll,scroll_up,280799.834,dy=2
scroll,scroll_up,280807.419,dy=2
scroll,scroll_up,280815.796,dy=2
scroll,scroll_up,280824.807,dy=2
scroll,scroll_up,280832.771,dy=2
scroll,scroll_up,280840.712,dy=2
scroll,scroll_up,280850.076,dy=2
scroll,scroll_up,280858.245,dy=1
scroll,scroll_up,280866.406,dy=1
scroll,scroll_up,280874.590,dy=1
scroll,scroll_up,280882.352,dy=1
scroll,scroll_up,280891.458,dy=1
scroll,scroll_up,280899.808,dy=1
scroll,scroll_up,280908.133,dy=1
scroll,scroll_up,280916.542,dy=1
scroll,scroll_up,280924.293,dy=1
scroll,scroll_up,280932.857,dy=1
scroll,scroll_up,280942.208,dy=1
click,left_click,282490.752,left
click,left_click,282510.734,left
scroll,scroll_down,285558.704,dy=-1
scroll,scroll_down,285576.593,dy=-1
scroll,scroll_down,285591.717,dy=-1
scroll,scroll_down,285607.322,dy=-1
scroll,scroll_down,285624.745,dy=-1
scroll,scroll_down,285640.615,dy=-1
scroll,scroll_down,285705.972,dy=-1
scroll,scroll_down,286005.511,dy=-1
scroll,scroll_down,286024.478,dy=-1
scroll,scroll_down,286041.702,dy=-1
scroll,scroll_down,286057.731,dy=-1
scroll,scroll_down,286073.170,dy=-1
scroll,scroll_down,286090.923,dy=-1
scroll,scroll_down,286106.499,dy=-1
scroll,scroll_down,286124.003,dy=-1
scroll,scroll_down,286127.404,dy=-1
scroll,scroll_down,286139.634,dy=-1
scroll,scroll_down,286144.174,dy=-1
scroll,scroll_down,286157.516,dy=-1
scroll,scroll_down,286161.106,dy=-1
scroll,scroll_down,286174.313,dy=-1
scroll,scroll_down,286177.148,dy=-1
scroll,scroll_down,286191.214,dy=-1
scroll,scroll_down,286193.952,dy=-1
scroll,scroll_down,286207.596,dy=-1
scroll,scroll_down,286210.622,dy=-1
scroll,scroll_down,286224.773,dy=-1
scroll,scroll_down,286227.380,dy=-1
scroll,scroll_down,286241.034,dy=-1
scroll,scroll_down,286243.726,dy=-1
scroll,scroll_down,286258.088,dy=-1
scroll,scroll_down,286260.597,dy=-1
scroll,scroll_down,286274.124,dy=-1
scroll,scroll_down,286293.950,dy=-1
scroll,scroll_down,287374.123,dy=-1
scroll,scroll_down,287392.868,dy=-1
scroll,scroll_down,287409.948,dy=-1
scroll,scroll_down,287424.880,dy=-1
scroll,scroll_down,287441.075,dy=-1
scroll,scroll_down,287458.577,dy=-1
scroll,scroll_down,287467.893,dy=-1
scroll,scroll_down,287475.963,dy=-1
scroll,scroll_down,287483.654,dy=-1
scroll,scroll_down,287492.987,dy=-1
scroll,scroll_down,287501.415,dy=-1
scroll,scroll_down,287509.548,dy=-1
scroll,scroll_down,287517.904,dy=-1
scroll,scroll_down,287526.230,dy=-1
scroll,scroll_down,287534.567,dy=-1
scroll,scroll_down,287542.889,dy=-1
scroll,scroll_down,287551.164,dy=-1
scroll,scroll_down,287559.035,dy=-1
scroll,scroll_down,287567.953,dy=-1
scroll,scroll_down,287576.195,dy=-1
scroll,scroll_down,287584.773,dy=-1
scroll,scroll_down,287593.131,dy=-1
scroll,scroll_down,287602.055,dy=-1
scroll,scroll_down,287609.557,dy=-1
scroll,scroll_down,288241.550,dy=-1
scroll,scroll_down,288262.009,dy=-1
scroll,scroll_down,288275.503,dy=-2
scroll,scroll_down,288293.802,dy=-2
scroll,scroll_down,288310.081,dy=-2
scroll,scroll_down,288312.800,dy=-1
scroll,scroll_down,288317.408,dy=-2
scroll,scroll_down,288324.612,dy=-2
scroll,scroll_down,288333.346,dy=-2
scroll,scroll_down,288341.632,dy=-2
scroll,scroll_down,288350.175,dy=-2
scroll,scroll_down,288357.579,dy=-2
scroll,scroll_down,288366.642,dy=-2
scroll,scroll_down,288374.227,dy=-2
scroll,scroll_down,288383.578,dy=-2
scroll,scroll_down,288391.360,dy=-2
scroll,scroll_down,288399.128,dy=-2
scroll,scroll_down,288408.378,dy=-2
scroll,scroll_down,288416.234,dy=-2
scroll,scroll_down,288425.289,dy=-2
scroll,scroll_down,288432.697,dy=-1
scroll,scroll_down,288441.362,dy=-1
keydown,other,288978.918,Key.cmd
keyup,other,289142.524,l
keydown,other,289857.239,r
keyup,other,289962.257,r
keydown,other,290075.623,t
keyup,other,290159.685,t
keydown,other,290232.377,r
keyup,other,290340.806,r
keydown,other,290404.651,e
keyup,other,290476.400,e
keydown,other,290560.914,v
keyup,other,290680.735,v
keydown,other,290722.021,l
keyup,other,290777.120,l
keydown,space,290843.758,Key.space
keyup,space,290935.787,Key.space
keydown,other,290990.198,e
keyup,other,291082.121,e
keydown,other,291147.220,v
keyup,other,291262.998,v
keydown,other,291323.518,l
keyup,other,291326.922,a
keydown,other,292077.202,Key.down
keyup,other,292156.192,Key.down
keydown,other,292252.531,Key.down
keyup,other,292328.397,Key.down
keydown,other,292413.270,Key.enter
keyup,other,292491.551,Key.enter
scroll,scroll_down,299443.873,dy=-1
scroll,scroll_down,299771.423,dy=-1
scroll,scroll_down,299791.181,dy=-1
scroll,scroll_down,299822.798,dy=-4
scroll,scroll_down,299839.353,dy=-3
scroll,scroll_down,299859.284,dy=-4
scroll,scroll_down,299874.367,dy=-4
scroll,scroll_down,299885.470,dy=-3
scroll,scroll_down,299893.754,dy=-3
scroll,scroll_down,299902.106,dy=-4
scroll,scroll_down,299909.485,dy=-4
scroll,scroll_down,299924.516,dy=-4
scroll,scroll_down,299927.510,dy=-4
scroll,scroll_down,299935.548,dy=-4
scroll,scroll_down,299943.592,dy=-4
scroll,scroll_down,299951.364,dy=-4
scroll,scroll_down,299960.750,dy=-3
scroll,scroll_down,299968.746,dy=-3
scroll,scroll_down,299977.176,dy=-3
scroll,scroll_down,299984.782,dy=-3
scroll,scroll_down,299993.798,dy=-3
scroll,scroll_down,300001.376,dy=-3
scroll,scroll_down,300010.922,dy=-3
scroll,scroll_down,300018.834,dy=-3
scroll,scroll_down,300027.059,dy=-2
scroll,scroll_down,300035.402,dy=-2
scroll,scroll_down,300043.857,dy=-2
scroll,scroll_down,300052.150,dy=-2
scroll,scroll_down,300060.844,dy=-2
scroll,scroll_down,300068.944,dy=-2
scroll,scroll_down,300077.088,dy=-2
scroll,scroll_down,300672.624,dy=-1
scroll,scroll_down,300691.231,dy=-1
scroll,scroll_down,300706.206,dy=-3
scroll,scroll_down,300724.069,dy=-5
scroll,scroll_down,300740.122,dy=-5
scroll,scroll_down,300761.017,dy=-4
scroll,scroll_down,300774.356,dy=-4
scroll,scroll_down,300775.654,dy=-3
scroll,scroll_down,300781.338,dy=-4
scroll,scroll_down,300790.685,dy=-4
scroll,scroll_down,300798.180,dy=-4
scroll,scroll_down,300807.301,dy=-4
scroll,scroll_down,300814.923,dy=-4
scroll,scroll_down,300824.008,dy=-4
scroll,scroll_down,300831.506,dy=-4
scroll,scroll_down,300840.879,dy=-4
scroll,scroll_down,300848.170,dy=-4
scroll,scroll_down,300857.392,dy=-4
scroll,scroll_down,300864.937,dy=-4
scroll,scroll_down,300874.520,dy=-3
scroll,scroll_down,300881.350,dy=-3
scroll,scroll_down,300891.802,dy=-3
scroll,scroll_down,300897.991,dy=-3
scroll,scroll_down,300907.511,dy=-3
scroll,scroll_down,300914.770,dy=-3
scroll,scroll_down,300924.189,dy=-3
scroll,scroll_down,300931.543,dy=-3
scroll,scroll_down,300942.049,dy=-2
scroll,scroll_down,300948.127,dy=-2
scroll,scroll_up,302122.315,dy=1
scroll,scroll_up,302140.233,dy=1
scroll,scroll_up,302158.379,dy=1
scroll,scroll_up,302173.865,dy=1
scroll,scroll_up,302191.243,dy=1
scroll,scroll_up,302208.440,dy=1
scroll,scroll_up,302219.215,dy=1
scroll,scroll_up,302227.225,dy=1
scroll,scroll_up,302235.549,dy=1
scroll,scroll_up,302244.079,dy=1
scroll,scroll_up,302252.602,dy=1
scroll,scroll_up,302260.743,dy=1
scroll,scroll_up,302269.009,dy=1
scroll,scroll_up,302277.176,dy=1
scroll,scroll_up,302285.779,dy=1
scroll,scroll_up,302294.239,dy=1
scroll,scroll_up,302302.592,dy=1
scroll,scroll_up,302310.644,dy=1
scroll,scroll_up,302319.271,dy=1
scroll,scroll_up,302327.596,dy=1
scroll,scroll_up,302335.814,dy=1
scroll,scroll_up,302344.172,dy=1
scroll,scroll_up,302352.510,dy=1
scroll,scroll_up,302361.176,dy=1
scroll,scroll_up,302369.321,dy=1
scroll,scroll_up,302393.928,dy=1
scroll,scroll_down,302756.274,dy=-1
scroll,scroll_down,302774.176,dy=-1
scroll,scroll_down,302790.538,dy=-2
scroll,scroll_down,302806.641,dy=-3
scroll,scroll_down,302824.097,dy=-4
scroll,scroll_down,302839.763,dy=-3
scroll,scroll_down,302857.502,dy=-3
scroll,scroll_down,302865.424,dy=-2
scroll,scroll_down,302873.535,dy=-3
scroll,scroll_down,302881.297,dy=-3
scroll,scroll_down,302889.970,dy=-3
scroll,scroll_down,302898.038,dy=-3
scroll,scroll_down,302906.557,dy=-3
scroll,scroll_down,302915.383,dy=-3
scroll,scroll_down,302925.359,dy=-3
scroll,scroll_down,302931.694,dy=-3
scroll,scroll_down,302939.866,dy=-3
scroll,scroll_down,302948.388,dy=-3
scroll,scroll_down,302957.361,dy=-3
scroll,scroll_down,302965.229,dy=-3
scroll,scroll_down,302975.185,dy=-2
scroll,scroll_down,302981.297,dy=-2
scroll,scroll_down,302991.844,dy=-2
scroll,scroll_down,302998.063,dy=-2
scroll,scroll_down,303008.176,dy=-2
scroll,scroll_down,303014.917,dy=-2
scroll,scroll_down,303025.209,dy=-2
scroll,scroll_down,303031.945,dy=-2
scroll,scroll_down,303041.546,dy=-2
scroll,scroll_down,303048.279,dy=-2
scroll,scroll_down,303059.078,dy=-2
scroll,scroll_down,303990.758,dy=-1
scroll,scroll_down,304011.969,dy=-1
